message,concepts
"(2, 19, 19, 0)","[(7, 6, 4)]"
"(3, 3, 3, 0)","[(2, '?', 7), (2, 4, 3), (2, 2, '?'), (2, 1, 3), (2, 1, 5), (2, 1, 7), (2, '?', 0), (2, 6, 7), (2, 4, 6), (2, 4, 5), (2, '?', 0), (2, 7, 5), (2, 7, 7), (2, 4, 1), (2, 2, 5), (2, 7, 2), (2, 6, 5), (2, '?', 4), (2, 3, 0), (2, 3, 5), (2, 4, 6), (2, 6, 5), (2, 1, 6), (2, '?', '?'), (2, 2, 2), (2, 3, 7), (2, 2, 0), (2, 3, 1), (2, 1, 4), (2, 1, '?'), (2, 6, 7), (2, 3, 0), (2, 3, 2), (2, 3, 7), (2, 2, '?'), (2, 1, 2), (2, 1, 0), (2, 7, 6), (2, '?', 2), (2, 6, 4), (2, 4, 6), (2, 1, 1), (2, 3, 0), (2, 1, 5), (2, '?', 4), (2, 2, '?'), (2, 6, 7), (2, 3, 7), (2, 2, 7), (2, 4, 5), (2, 3, 5), (2, 2, 6), (2, 1, 1), (2, 1, 0), (2, 7, 2), (2, 2, 5), (2, 1, '?'), (2, 1, '?'), (2, 6, 5), (2, 7, 2), (2, 4, 7), (2, 4, 3), (2, 7, 6), (2, 3, 1), (2, 4, 1), (2, 4, 5), (2, 1, 5), (2, 4, '?'), (2, 1, 3), (2, 1, 0), (2, 1, 3), (2, 3, 7), (2, 4, 1), (2, 6, 0), (2, 6, 4), (2, 4, 2), (2, 1, 2), (2, 4, 0), (2, 3, 7), (2, 1, 1), (2, 6, 2), (2, 3, 1), (2, 4, 0), (2, 1, 6), (2, 7, '?'), (2, '?', '?'), (2, 3, 1), (2, 1, 5), (2, '?', 7), (2, 4, 0), (2, 3, 3), (2, 2, 2), (2, 2, 5), (2, 7, 6), (2, 2, 5), (2, 1, 7), (2, 3, 7), (2, 1, 1), (2, '?', 4), (2, 3, 6), (2, 3, 2), (2, 1, 7), (2, 1, 5), (2, 1, '?'), (2, 7, 1), (2, 4, 5), (2, 7, 4), (2, 6, 5), (2, 2, '?'), (2, 3, '?'), (2, 2, 0), (2, 1, 0), (2, 6, 2), (2, 3, '?'), (2, 6, 2), (2, 6, 7), (2, 1, 5), (2, 4, 0), (2, 7, 2), (2, 1, 7), (2, 4, 0), (2, 7, '?'), (2, 7, 2), (2, '?', 4), (2, 7, 4), (2, 1, 3), (2, 4, 2), (2, 6, 0), (2, 3, 5), (2, 1, 3), (2, '?', 7), (2, 1, 4), (2, 4, 0), (2, 3, '?'), (2, 3, 0), (2, 7, 5), (2, 1, 0), (2, 7, 6), (2, 6, 4), (2, 3, '?'), (2, 3, 6), (2, 6, 1), (2, 6, 2), (2, 2, 1), (2, 6, 0), (2, 7, 4), (2, 3, 0), (2, '?', 4), (2, 4, 5), (2, 1, 4), (2, 3, 6), (2, 4, 6), (2, 1, 5), (2, 2, '?'), (2, 4, 6), (2, 2, 5), (2, 1, 7), (2, 1, 1), (2, 6, 0), (2, 2, 6), (2, 6, 0), (2, 3, 1), (2, 2, 7), (2, '?', 2), (2, '?', 0), (2, 4, 5), (2, 6, 4), (2, 4, 3), (2, 4, '?'), (2, 2, 5), (2, 6, 1), (2, 1, '?'), (2, 4, 1), (2, '?', 7), (2, 4, '?'), (2, 6, 7), (2, 4, 5), (2, 3, '?'), (2, 4, '?'), (2, 1, '?'), (2, 4, '?'), (2, 4, 0), (2, '?', '?'), (2, 3, 5), (2, '?', 2), (2, '?', 2), (2, 7, 4), (2, 3, 0), (2, 7, 7), (2, 1, 2), (2, 1, 2), (2, 3, 6), (2, 1, '?'), (2, 1, 5), (2, 7, 1), (2, '?', 2), (2, 3, 1), (2, 4, 1), (2, 7, 7), (2, 4, 7), (2, 3, '?'), (2, 2, 1), (2, 6, 2), (2, 2, 2), (2, 4, '?'), (2, 6, 0), (2, 1, 2), (2, 7, 4), (2, 1, 0), (2, 2, 7), (2, 7, 5), (2, 4, 1), (2, 2, 0), (2, 7, 4), (2, 4, '?'), (2, 2, 0), (2, 4, '?'), (2, 6, 0), (2, 3, 2), (2, 3, 2), (2, 1, 4), (2, 3, '?'), (2, 1, 2), (2, 1, 7), (2, 4, 7), (2, 7, 1), (2, 1, 1), (2, 7, 1), (2, 2, 5), (2, 6, 7), (2, 7, 6), (2, 6, 1), (2, 2, 0), (2, 2, 1), (2, 1, 2), (2, 7, 1), (2, 7, 6), (2, 4, 7), (2, 2, 1), (2, 4, 6), (2, 4, 6), (2, 2, 1), (2, 4, 5), (2, 4, 0), (2, '?', '?'), (2, 1, '?'), (2, '?', 4), (2, 2, 0), (2, 3, '?'), (2, 6, 7), (2, 7, '?'), (2, 4, 1), (2, 4, 7), (2, 7, 5), (2, '?', 2), (2, 2, '?'), (2, 6, 7), (2, '?', 7), (2, 2, 6), (2, '?', 7), (2, 7, 5), (2, 2, 0), (2, 7, 1), (2, 1, 6), (2, 6, 7), (2, 0, 1), (2, 1, 4), (2, 1, 3), (2, 1, 4), (2, 1, 3), (2, 4, 7), (2, 6, 4), (2, 1, 0), (2, 4, '?'), (2, 1, 1), (2, 2, '?'), (2, '?', '?'), (2, 2, 2), (2, 7, 1), (2, 2, 6), (2, '?', 0), (2, 2, 7), (2, '?', 0), (2, 7, 4), (2, 7, 5), (2, 0, 2), (2, 2, 1), (2, 6, 0), (2, 3, 3), (2, 1, 2), (2, 3, 2), (2, 7, 5), (2, 3, 7), (2, 2, 1), (2, 1, 6), (2, 1, 6), (2, 3, '?'), (2, 1, 6), (2, 3, 5), (2, 3, 0), (2, 1, 3), (2, 3, 2), (2, 2, '?'), (2, 4, 1), (2, 2, 6), (2, 1, 0), (2, 1, 7), (2, 7, 1), (2, 7, 2), (2, 7, 6), (2, '?', '?'), (2, 3, 2), (2, 4, 2), (2, 6, 4), (2, 7, 4), (2, 7, 6), (2, 3, 5), (2, 3, 2), (2, 2, 1), (2, 4, 3), (2, 2, '?'), (2, 3, 0), (2, 1, 0), (2, 2, '?'), (2, 4, 7), (2, 2, 2), (2, 3, 5), (2, 6, 7), (2, '?', 0), (2, 7, '?'), (2, 6, 0), (2, 2, 6), (2, 3, 1), (2, 2, 7), (2, 6, 2), (2, 2, 7), (2, 4, 3), (2, '?', 7), (2, 3, 3), (2, '?', 2), (2, '?', 4), (2, 7, 1), (2, 3, '?'), (2, 4, 3), (2, 7, 2), (2, 3, 7), (2, 7, 5), (2, 4, 2), (2, 1, 7), (2, 3, 7), (2, 7, 4), (2, 1, 4), (2, 4, 0), (2, 2, 2), (2, 2, 7), (2, 1, 5)]"
"(3, 3, 15, 0)","[(2, 3, 5), (2, 3, 0), (2, 3, 6), (2, 3, 3), (2, 3, 0), (2, 3, 3)]"
"(3, 3, 19, 0)","[(2, 6, 5), (2, 6, 1), (2, 6, 3)]"
"(3, 16, 16, 0)","[(2, 0, 2)]"
"(3, 19, 3, 0)","[(2, 6, 3), (2, 6, 4)]"
"(3, 19, 19, 0)","[(2, 6, 3), (2, 6, 1), (2, 6, 3), (2, 6, 3), (2, 6, 1), (2, 6, 1), (2, 6, 3), (2, 6, 4), (2, 6, 6), (2, 6, 1), (2, 6, 3), (2, 6, 4), (2, 6, 3), (2, 6, 5), (2, 6, 6)]"
"(4, 2, 2, 0)","[(7, 1, 3), (7, 1, 4)]"
"(4, 7, 7, 0)","[('?', 1, 4), ('?', 1, 3), ('?', 1, 6), ('?', 1, 6), (4, 1, 3), ('?', 1, 2), ('?', 1, 1), (0, 1, 1), ('?', 1, 1), ('?', 1, 6), (0, 1, 0), ('?', 1, 2), ('?', 1, 7), ('?', 1, 3), ('?', 1, 1), ('?', 1, 7), ('?', 1, 1), ('?', 1, 3), ('?', 1, 3), (4, 1, 3), ('?', 1, 6), ('?', 1, 5), (0, 1, 1), ('?', 1, 5), ('?', 1, 7), ('?', 1, 2), ('?', 1, 7), ('?', 1, 6), ('?', 1, 4), (0, 1, 1), ('?', 1, 1), ('?', 1, 1), ('?', 1, 2), ('?', 1, 1), ('?', 1, 2), ('?', 1, 7), ('?', 1, 5), ('?', 1, 5), ('?', 1, 6), (0, 1, 0), ('?', 1, 2), (0, 1, 0), ('?', 1, 3), ('?', 1, 3), ('?', 1, 4), ('?', 1, 4), ('?', 1, 1), ('?', 1, 5), (0, 1, 1), ('?', 1, 1), (0, 1, 0), ('?', 1, 6), ('?', 1, 4), ('?', 1, 6), (0, 1, 0), ('?', 1, 5), (0, 1, 1), ('?', 1, 7), ('?', 1, 4), (0, 1, 1), ('?', 1, 7), ('?', 1, 6), (4, 1, 3), ('?', 1, 7), (0, 1, 0), ('?', 1, 4), (4, 1, 3), ('?', 1, 4), ('?', 1, 5)]"
"(4, 7, 12, 0)","[(6, 1, 1)]"
"(4, 7, 20, 0)","[(4, 1, 3)]"
"(4, 23, 24, 0)","[(0, 2, 1)]"
"(4, 24, 24, 0)","[('?', 2, 1), (6, 2, '?'), (6, 2, 0), ('?', 2, 7), (6, 2, 4), (6, 2, '?'), (6, 2, 4), (6, 2, '?'), (6, 2, '?'), (6, 2, '?'), (6, 2, 4), (6, 2, 1), ('?', 2, 5), (6, 2, 5), (6, 2, 0), ('?', 2, 2), (6, 2, 1), (6, 2, 1), (6, 2, 4), ('?', 2, 4), (6, 2, 4), ('?', 2, 2), (6, 2, 0), (6, 2, 5), (6, 2, 5), (6, 2, 5), ('?', 2, 5), (6, 2, 1), (6, 2, 5), (6, 2, 1), ('?', 2, 7), (6, 2, 4), (6, 2, 1), ('?', 2, '?'), ('?', 2, 7), (6, 2, 0), ('?', 2, 6), ('?', 2, 7), ('?', 2, '?'), ('?', 2, 7), ('?', 2, 6), ('?', 2, '?'), ('?', 2, 2), ('?', 2, 5), (6, 2, 4), ('?', 2, 7), ('?', 2, 2), ('?', 2, '?'), ('?', 2, 7), ('?', 2, 6), ('?', 2, 7), (6, 2, 0), (6, 2, '?'), ('?', 2, 4), (6, 2, 4), ('?', 2, 2), (6, 2, '?'), (6, 2, '?'), ('?', 2, 2), ('?', 2, '?'), ('?', 2, 6), ('?', 2, 2), ('?', 2, 4), ('?', 2, 6), ('?', 2, 4), ('?', 2, 5), ('?', 2, 4), ('?', 2, 1), ('?', 2, 4), ('?', 2, 1), ('?', 2, 6), ('?', 2, 5), (6, 2, 5), ('?', 2, 1), ('?', 2, 2), (0, 2, 1), ('?', 2, 1), (6, 2, 1), ('?', 2, 1), (6, 2, 5), ('?', 2, 1), ('?', 2, '?'), ('?', 2, '?'), ('?', 2, 6), ('?', 2, 5), (6, 2, 0), ('?', 2, 1), (6, 2, 1)]"
"(7, 2, 7, 0)","[(7, 7, 5)]"
"(7, 7, 7, 0)","[('?', 7, '?'), ('?', 7, 7), ('?', 7, 4), ('?', 7, '?'), ('?', 7, 2), ('?', 7, 5), (6, 7, 0), (6, 7, 5), (6, 7, 7), (6, 7, 6), (6, 7, '?'), ('?', 7, 5), (6, 7, 1), ('?', 7, 5), ('?', 7, 5), (0, 7, 5), (6, 7, 1), ('?', 7, 6), ('?', 7, 6), (6, 7, 6), (6, 7, 7), ('?', 7, 6), ('?', 7, '?'), ('?', 7, 6), (6, 7, 5), ('?', 7, 7), ('?', 7, 7), ('?', 7, 6), (6, 7, 5), ('?', 7, 4), (6, 7, 6), ('?', 7, 6), (6, 7, 1), ('?', 7, '?'), (6, 7, 6), ('?', 7, '?'), (6, 7, 0), (6, 7, 5), (0, 7, 6), (6, 7, 0), (6, 7, 5), (6, 7, 7), (6, 7, 0), (6, 7, 1), (6, 7, '?'), ('?', 7, '?'), (6, 7, 6), (6, 7, '?'), (6, 7, 5), ('?', 7, '?'), (0, 7, 3), ('?', 7, 5), ('?', 7, 6), ('?', 7, 5), (0, 7, 5), (6, 7, 7), (0, 7, '?'), (0, 7, 3), (0, 7, 5), (0, 7, 1), (0, 7, 7), (6, 7, 5), (6, 7, 0), ('?', 7, 4), ('?', 7, 2), (6, 7, 1), (0, 7, 3), (6, 7, 1), ('?', 7, 4), (6, 7, '?'), (0, 7, 5), (0, 7, 5), (0, 7, '?'), (0, 7, 3), (6, 7, 1), (6, 7, '?'), (6, 7, 1), ('?', 7, 4), (6, 7, 6), (0, 7, '?'), (0, 7, 6), (6, 7, 6), (6, 7, 6), (0, 7, 1), (6, 7, '?'), ('?', 7, 2), (0, 7, 6), ('?', 7, 2), (6, 7, 7), (0, 7, 1), ('?', 7, 6), (0, 7, '?'), ('?', 7, 7), (0, 7, 6), (6, 7, 6), (6, 7, 1), ('?', 7, 6), (6, 7, 7), (0, 7, 6), (0, 7, '?'), ('?', 7, 7), (0, 7, 1), (0, 7, '?'), (0, 7, 5), (0, 7, '?'), ('?', 7, '?'), ('?', 7, 7), (0, 7, 1), ('?', 7, 5), (6, 7, 0), (6, 7, 0), ('?', 7, 4), (6, 7, '?'), (6, 7, '?'), (6, 7, 0), (6, 7, '?'), ('?', 7, 4)]"
