message,concepts
"(1, 3, 3, 3, 0)","[(0, 1, 0, 0), (1, '?', 0, 0), (0, 1, 0, 0), (1, 2, 0, 0), (1, 2, 0, 0)]"
"(1, 7, 1, 1, 0)","[('?', '?', 2, 0), (3, 0, 2, 0), (0, 1, 2, 0), (0, '?', 2, 0), (3, 0, 2, 0), (3, 2, 2, 0)]"
"(1, 7, 7, 1, 0)","[(3, 1, 2, 0), (2, 0, 2, 0), ('?', 1, 2, 0), (3, 2, 2, 0)]"
"(1, 8, 1, 1, 0)","[('?', '?', 3, 0), (3, 2, 3, 0), (0, 2, 3, 0), (3, 1, 3, 0)]"
"(1, 8, 1, 8, 0)","[(3, '?', 3, 0)]"
"(1, 8, 8, 1, 0)","[(3, '?', 3, 0), (1, 1, 3, 0), (3, 1, 3, 0), (3, 1, 3, 0), (3, 1, 3, 0)]"
"(1, 8, 8, 8, 0)","[(0, 1, 3, 0), (1, 1, 3, 0), (1, 0, 3, 0), (1, 1, 3, 0), (0, 1, 3, 0)]"
"(2, 2, 2, 2, 0)","[('?', '?', 1, '?'), (2, '?', 1, '?'), (0, '?', 1, '?'), (3, 2, 1, '?'), (2, '?', 1, 1), (2, '?', 1, '?'), (0, 1, 1, '?'), (0, 2, 1, '?'), (0, 2, 1, '?'), (2, '?', 1, 1), (0, 1, 1, '?'), (3, 3, 1, '?'), ('?', 0, 1, 1), (3, 1, 1, '?'), (1, '?', 1, '?'), (1, 0, 1, '?'), (0, '?', 1, '?'), (1, 2, 1, '?'), (3, 2, 1, '?'), (3, '?', 1, '?'), (2, 0, 1, 1), (0, 3, 1, '?'), (2, 0, 1, '?'), (2, 0, 1, '?'), (2, '?', 1, '?'), (1, 3, 1, '?'), (0, '?', 1, '?'), ('?', 0, 1, '?'), ('?', 1, 1, '?'), (0, '?', 1, '?'), ('?', '?', 1, '?'), ('?', '?', 1, '?'), (1, 3, 1, '?'), ('?', 0, 1, 1), (3, 2, 1, '?'), ('?', 0, 1, '?'), (3, 3, 1, '?'), (1, 0, 1, '?'), (1, '?', 1, '?'), (2, 0, 1, 1), ('?', 0, 1, '?'), (1, 1, 1, '?'), (1, 2, 1, '?'), (0, 2, 1, '?'), (3, 0, 1, 1), ('?', 2, 1, '?'), (1, 1, 1, '?'), ('?', 1, 1, '?'), ('?', 0, 1, '?'), (0, '?', 1, '?'), (3, 0, 1, 1), (0, 3, 1, '?'), (2, 3, 1, 1), (0, 0, 1, '?'), (2, '?', 1, '?'), ('?', 0, 1, '?'), (2, 1, 1, '?'), (3, 0, 1, '?'), (0, 1, 1, '?'), (3, 0, 1, 1), ('?', '?', 1, '?'), (1, 0, 1, '?'), (3, '?', 1, '?'), (0, 2, 1, '?'), (1, '?', 1, '?'), (1, 0, 1, 1), (2, 1, 1, '?'), ('?', '?', 1, '?'), (0, 1, 1, '?'), (0, '?', 1, '?'), (3, 3, 1, '?'), (0, '?', 1, '?'), (1, 1, 1, '?'), (3, 0, 1, '?'), (3, 2, 1, '?'), (0, 3, 1, '?'), (3, 2, 1, '?'), (0, 2, 1, '?'), (1, 3, 1, '?'), (1, '?', 1, '?'), (3, '?', 1, '?'), (1, 0, 1, '?'), (3, 2, 1, '?'), ('?', 2, 1, '?'), (3, '?', 1, '?'), ('?', '?', 1, '?'), (0, 0, 1, '?'), (0, 2, 1, '?'), (1, 1, 1, '?'), ('?', 2, 1, '?'), (2, '?', 1, '?'), ('?', 0, 1, 1), (2, 0, 1, '?'), (1, 2, 1, '?'), ('?', 0, 1, '?'), (2, 1, 1, '?'), ('?', 0, 1, 1), (2, 0, 1, 1), (0, '?', 1, '?'), (1, 1, 1, '?'), (3, 2, 1, '?'), (0, 3, 1, '?'), (0, 0, 1, '?'), (2, '?', 1, '?'), ('?', 0, 1, '?'), (1, 3, 1, '?'), (3, 2, 1, '?'), (2, '?', 1, '?'), (0, 1, 1, '?'), ('?', '?', 1, '?'), (0, 0, 1, '?'), (0, 2, 1, '?'), (1, 0, 1, '?'), (1, 0, 1, 1), (2, 0, 1, '?'), (1, 3, 1, '?'), (2, 1, 1, '?'), (3, 3, 1, '?'), (3, 0, 1, 1), (2, 0, 1, 1), (3, '?', 1, '?'), (2, 1, 1, '?'), (0, 3, 1, '?'), (1, 2, 1, '?'), (3, 0, 1, '?'), (0, 1, 1, '?'), (1, 3, 1, '?'), (3, 1, 1, '?'), (0, 0, 1, '?'), (1, 1, 1, '?'), ('?', 2, 1, '?'), (1, '?', 1, '?'), (0, 3, 1, '?'), (3, 0, 1, '?'), (3, 3, 1, '?'), ('?', 2, 1, '?'), (3, 1, 1, '?'), (1, 3, 1, '?'), (3, 3, 1, '?'), (2, 1, 1, '?'), (3, 2, 1, '?'), ('?', 2, 1, '?'), (3, '?', 1, '?'), (1, 2, 1, '?'), (1, 1, 1, '?'), ('?', 1, 1, '?'), (1, 0, 1, 1), ('?', 2, 1, '?'), (1, 1, 1, '?'), (3, '?', 1, '?'), ('?', '?', 1, '?'), (3, 0, 1, '?'), (2, 1, 1, '?'), (3, 0, 1, '?'), (0, 3, 1, '?'), (3, 0, 1, '?'), (3, 0, 1, 1), ('?', 2, 1, '?'), (3, 1, 1, '?'), (2, '?', 1, '?'), ('?', 0, 1, '?'), (1, 0, 1, '?'), (2, 0, 1, 1), (2, 0, 1, '?'), (2, 0, 1, 1), (1, 2, 1, '?'), (3, 3, 1, '?'), (2, 0, 1, 1), (2, 0, 1, '?'), (3, 1, 1, '?'), (1, 0, 1, 1), ('?', 0, 1, 1), ('?', 0, 1, '?'), (1, '?', 1, '?'), ('?', 0, 1, 1), ('?', 1, 1, '?'), (2, 0, 1, '?'), ('?', 2, 1, '?'), ('?', 1, 1, '?'), (1, 1, 1, '?'), (3, 0, 1, 1), (3, 0, 1, '?'), (3, '?', 1, '?'), ('?', 1, 1, '?'), (3, 1, 1, '?'), (3, 0, 1, '?'), (2, 0, 1, 1), (1, 2, 1, '?'), (0, 0, 1, '?'), (2, 0, 1, '?'), (0, '?', 1, '?'), (0, 3, 1, '?'), (1, 0, 1, '?'), (0, 0, 1, '?'), (2, 0, 1, '?'), (1, '?', 1, '?'), (2, 1, 1, '?'), (1, 0, 1, 1), (1, 3, 1, '?'), (3, 3, 1, '?'), (1, 0, 1, '?')]"
"(2, 2, 2, 4, 0)","[(1, '?', 1, 1)]"
"(2, 2, 2, 10, 0)","[(2, 0, 1, 2), (2, 3, 1, 2)]"
"(2, 2, 4, 2, 0)","[(3, 0, 1, 1)]"
"(2, 2, 6, 2, 0)","[(3, 0, 1, 1)]"
"(2, 2, 7, 7, 0)","[(2, 3, '?', '?'), (2, '?', '?', '?'), (2, '?', '?', '?'), (2, '?', '?', '?'), (2, '?', '?', '?'), (2, 0, '?', '?'), (2, 0, '?', '?'), (2, 3, '?', '?'), (2, 0, '?', '?'), (2, 0, '?', '?'), (2, 0, '?', '?'), (2, '?', '?', '?'), (2, 3, '?', '?'), (2, 0, '?', '?'), (2, 0, '?', '?'), (2, 3, '?', '?'), (2, 3, '?', '?'), (2, 3, '?', '?'), (2, 0, '?', '?'), (2, '?', '?', '?'), (2, '?', '?', '?'), (2, 0, '?', '?')]"
"(2, 2, 10, 2, 0)","[(2, 3, 1, 2)]"
"(2, 2, 10, 10, 0)","[(2, 3, 1, 2), (2, 0, 1, 2), (2, 0, 1, 2), (2, 3, 1, 2), (2, 0, 1, 2)]"
"(2, 2, 11, 11, 0)","[(0, 1, 1, '?')]"
"(2, 4, 2, 2, 0)","[('?', 0, 1, 1), ('?', 0, 1, 1)]"
"(2, 4, 2, 4, 0)","[(3, 3, 1, 1), (2, '?', 1, 1), ('?', 2, 1, 1), (2, 3, 1, 1)]"
"(2, 4, 4, 2, 0)","[(2, 3, 1, 1), (2, '?', 1, 1)]"
"(2, 4, 4, 4, 0)","[(2, '?', 1, 1), (2, 3, 1, 1), (3, 2, 1, 1), (1, 2, 1, 1)]"
"(2, 7, 7, 7, 0)","[(3, 0, '?', '?'), (3, 0, '?', '?'), (3, 0, '?', '?'), (3, 0, '?', '?'), (3, 0, '?', '?'), (3, 0, '?', '?')]"
"(2, 8, 8, 8, 0)","[(0, 0, 3, '?'), (2, 0, 3, '?'), (2, '?', 3, '?'), (2, 3, 3, '?'), (2, 3, 3, '?'), (2, 3, 3, '?'), (2, 3, 3, '?'), ('?', 0, 3, '?'), (2, 0, 3, 3), (2, 0, 3, '?')]"
"(2, 10, 2, 2, 0)","[(2, 0, 1, 2)]"
"(2, 10, 2, 10, 0)","[(2, 1, 1, 2), (2, 3, 1, 2)]"
"(2, 10, 8, 8, 0)","[(2, 0, 3, 2)]"
"(2, 10, 10, 2, 0)","[(3, 0, 1, 2), (2, 0, 1, 2), (2, 3, 1, 2)]"
"(2, 10, 10, 10, 0)","[(3, 3, 1, 2), (0, 0, 1, 2), ('?', 0, 1, 2), (0, 3, 1, 2), ('?', 1, 1, 2), (2, 1, 1, 2), (3, '?', 1, 2), (3, 0, 1, 2), (2, 3, 1, 2), (2, 0, '?', 2), ('?', 0, 1, 2), ('?', 0, 1, 2), (3, 1, 1, 2), ('?', '?', 1, 2), (3, 3, 1, 2), ('?', 0, 1, 2), (2, 0, 1, 2), (2, 1, 1, 2), (3, 3, 1, 2), ('?', 0, 1, 2), (2, 0, 1, 2), (3, 3, 1, 2), (3, 3, 1, 2), (3, 0, 1, 2), (3, '?', 1, 2), ('?', 1, 1, 2), (3, 3, 1, 2), (3, 3, 1, 2), ('?', '?', 1, 2), (2, 3, 1, 2), (1, 3, 1, 2), (1, 3, 1, 2), (2, 3, 1, 2), ('?', '?', 1, 2), (0, 0, 1, 2), ('?', '?', 1, 2), (0, 0, 1, 2), (2, 1, 1, 2), (3, 0, 1, 2)]"
"(2, 11, 11, 11, 0)","[(0, 1, 1, '?'), (0, 1, 1, '?')]"
"(3, 1, 1, 1, 0)","[(0, 1, 0, 0)]"
"(3, 1, 3, 1, 0)","[(3, 3, 0, 0), (1, 2, 0, 0), (1, '?', 0, 0)]"
"(3, 1, 3, 3, 0)","[('?', 2, 0, 0), (0, 1, 0, 0), (3, 3, 0, 0)]"
"(3, 3, 1, 1, 0)","[(1, 1, 0, 0), (0, '?', 0, 0)]"
"(3, 3, 1, 3, 0)","[(1, '?', 0, 0), (0, 2, 0, 0), (0, 2, 0, 0)]"
"(3, 3, 3, 1, 0)","[(3, 3, 0, 0), (1, '?', 0, 0), (0, '?', 0, 0)]"
