message,concepts
"(2, 2, 13, 2, 0)","[(1, 0, 0, 1), (1, 0, 0, 1), (1, '?', 0, 1), (2, 3, '?', 1)]"
"(2, 2, 13, 8, 0)","[(1, 1, 0, 1)]"
"(2, 2, 13, 13, 0)","[(1, '?', 0, 1), (1, 1, 0, 1), (1, 0, 0, 1), (1, 3, 0, 1)]"
"(2, 7, 2, 2, 0)","[(0, 0, 2, 1)]"
"(2, 7, 2, 7, 0)","[('?', 0, 2, 1), (0, 3, 2, 1), (0, 3, 2, 1), (0, 0, 2, 1)]"
"(2, 7, 7, 2, 0)","[(0, 0, 2, 1), ('?', 0, 2, 1), (0, 0, 2, 1)]"
"(2, 7, 7, 7, 0)","[(0, 3, 2, 1), (0, 3, 2, 1), (0, 0, 2, 1), (3, '?', 2, 1), ('?', 2, 2, 1), (0, 3, 2, 1), (0, 2, 2, 1), (0, 2, 2, 1), ('?', 0, 2, 1), (2, 0, 2, 1), (0, 2, 2, 1), (2, 3, 2, 1), (0, 2, 2, 1), ('?', 0, 2, 1), (0, 3, 2, 1), ('?', '?', 2, 1), (0, '?', 2, 1), ('?', 0, 2, 1), (0, '?', 2, 1), (0, 3, 2, 1)]"
"(2, 8, 2, 2, 0)","[(3, 1, '?', 1)]"
"(2, 10, 2, 2, 0)","[(0, '?', 3, 1), (0, 2, 3, 1)]"
"(2, 10, 10, 2, 0)","[(2, 3, 3, 1)]"
"(2, 10, 13, 10, 0)","[(1, 2, 3, 1)]"
"(2, 12, 6, 6, 0)","[(2, 0, 1, 1)]"
"(2, 13, 2, 2, 0)","[(1, 1, 0, 1)]"
"(2, 13, 2, 13, 0)","[(1, 0, '?', 1), (1, 3, 0, 1)]"
"(2, 13, 6, 6, 0)","[(1, 2, 1, 1), (1, 2, 1, 1), (1, 2, 1, 1)]"
"(2, 13, 6, 13, 0)","[(1, 2, 1, 1)]"
"(2, 13, 13, 2, 0)","[(1, 0, 0, 1), (1, '?', '?', 1)]"
"(2, 13, 13, 6, 0)","[(1, 2, 1, 1), (1, 2, 1, 1), (1, 2, 1, 1)]"
"(2, 13, 13, 13, 0)","[(1, 0, '?', 1), (1, 1, 0, 1), (1, '?', '?', 1), (1, 0, '?', 1), (1, '?', '?', 1), (1, 1, 0, 1), (1, '?', 0, 1)]"
"(2, 15, 2, 2, 0)","[(2, 2, '?', 1)]"
"(2, 15, 6, 6, 0)","[(2, 0, 1, 1), (2, 0, 1, 1), (2, 0, 1, 1), (2, 0, 1, 1), (2, 0, 1, 1), (2, 0, 1, 1)]"
"(2, 15, 12, 6, 0)","[(2, 0, 1, 1)]"
"(4, 4, 4, 4, 0)","[('?', 3, '?', '?'), ('?', 3, '?', '?'), ('?', 3, '?', '?'), ('?', 3, '?', '?')]"
"(5, 5, 5, 5, 0)","[(2, 3, '?', 2), (3, '?', 2, 2), (0, 1, 0, 2), (3, 1, 1, 2), ('?', 2, 0, 2), (1, 2, 1, 2), (2, '?', 1, 2), (1, '?', '?', 2), (0, 3, '?', 2), (1, 1, 1, 2), (3, 1, 0, 2), (3, 2, '?', 2), (3, 3, 2, 2), (1, 2, 1, 2), (2, 3, '?', 2), (1, '?', 2, 2), (3, 3, 0, 2), (3, 0, 3, 2), ('?', '?', '?', 2), (3, 3, 1, 2), (2, 0, 2, 2), (3, 0, '?', 2), (1, 1, 1, 2), (0, 3, '?', 2), (2, 0, 2, 2), ('?', 1, '?', 2), (1, 1, 2, 2), (2, 0, 0, 2), ('?', 3, 0, 2), (3, 1, 1, 2), (3, 1, 3, 2), (2, '?', 3, 2), (1, 2, 1, 2), ('?', 2, 0, 2), (2, 0, 1, 2), (0, 1, '?', 2), (0, 2, '?', 2), (1, 0, '?', 2), (1, 2, 1, 2), ('?', 1, '?', 2), (1, 1, '?', 2), (1, 1, 0, 2), ('?', 1, 1, 2), (2, 1, 3, 2), ('?', 1, 2, 2), (2, 2, '?', 2), (1, 2, 0, 2), (1, '?', 0, 2), (0, 0, '?', 2), (3, '?', '?', 2), (1, '?', 3, 2), (2, 1, 0, 2), (2, 2, '?', 2), (1, 0, '?', 2), (3, '?', 3, 2), (3, 2, 3, 2), (1, 0, 3, 2), (2, 0, 1, 2), (2, 2, 1, 2), (3, 3, 0, 2), (0, '?', '?', 2), (2, 0, 2, 2), (2, 1, 1, 2), (1, 0, 0, 2), ('?', 1, 0, 2), (3, '?', 3, 2), (0, 3, '?', 2), (1, 3, 1, 2), (1, 2, 0, 2), (2, '?', 2, 2), (3, 1, 2, 2), (2, 1, 1, 2), ('?', 2, 2, 2), (2, 1, 0, 2), (1, 1, 0, 2), (0, 1, '?', 2), ('?', 2, 3, 2), ('?', 1, 0, 2), (3, 2, 0, 2), (1, '?', 0, 2), ('?', 2, '?', 2), (1, 1, '?', 2), (3, 2, 1, 2), (3, 1, 1, 2), (2, 2, 2, 2), (2, '?', 0, 2), (3, 3, 2, 2), (3, 2, '?', 2), (3, '?', 0, 2), (3, 3, 0, 2), (1, '?', 1, 2), (0, 3, 1, 2), (3, '?', 2, 2), (3, 1, 2, 2), ('?', 0, '?', 2), (1, 2, 1, 2), (0, '?', 1, 2), (0, 3, 0, 2), (2, 2, '?', 2), (1, 2, 0, 2), (3, 0, 0, 2), ('?', 2, 0, 2), (0, 1, 1, 2), ('?', 2, 3, 2), (1, '?', '?', 2), (2, 3, 3, 2), ('?', 1, 3, 2), (2, 3, '?', 2), (2, 0, 1, 2), ('?', 0, '?', 2), (0, 2, 0, 2), ('?', '?', 2, 2), (2, 1, 1, 2), (2, 0, 1, 2), (3, 0, 3, 2), (0, 3, 0, 2), (3, '?', 0, 2), (0, 3, 0, 2), (1, 2, 1, 2), (2, 0, 1, 2), (1, '?', 3, 2), (3, 2, 1, 2), (2, 3, 2, 2), (0, 3, 1, 2), (3, '?', 2, 2), (0, 2, 1, 2), (3, 1, 0, 2), ('?', 0, 2, 2), ('?', 3, 0, 2), (1, 2, 0, 2), ('?', 0, 1, 2), (3, '?', 2, 2), (2, 0, 0, 2), (3, '?', '?', 2), (2, 1, 3, 2), (3, 1, '?', 2), (3, 2, 0, 2), (1, '?', 2, 2), (1, 1, '?', 2), (3, 3, '?', 2), (2, 1, 0, 2), (3, '?', 0, 2), ('?', 0, '?', 2), (1, 0, '?', 2), (3, 2, '?', 2), (1, 2, 0, 2), (3, 3, 1, 2), (2, 1, 3, 2), (0, 3, 3, 2), (1, 3, '?', 2), (3, 1, 0, 2), ('?', 1, '?', 2), (3, 2, 0, 2), (3, 1, '?', 2), ('?', 1, 0, 2), (0, 3, 1, 2), (2, 2, 0, 2), (3, 0, 2, 2), (3, 1, '?', 2), (0, 3, 0, 2), ('?', 3, 2, 2), ('?', 1, '?', 2), (0, 1, 0, 2), (0, '?', 0, 2), (3, 2, 1, 2), (1, 0, 3, 2), ('?', '?', '?', 2), (3, 2, 0, 2), (3, 3, 0, 2), (3, 0, 3, 2), (0, 1, 2, 2), (2, 3, 0, 2), (1, 0, 3, 2), ('?', '?', 0, 2), (0, '?', 0, 2), (1, 1, 1, 2), (3, 3, '?', 2), (1, 3, 2, 2), (2, 3, 2, 2), (2, 3, 2, 2), (0, 0, 1, 2), (2, 0, 0, 2), (0, 0, 0, 2), (1, 1, 2, 2), ('?', 2, 0, 2), ('?', 0, '?', 2), (0, 2, '?', 2), ('?', 0, 1, 2), ('?', 1, 2, 2), (1, 2, 0, 2), (0, 0, 1, 2), (0, 1, 1, 2), (0, 2, 0, 2), (3, 2, 3, 2), (1, '?', 1, 2), ('?', '?', 0, 2), (3, '?', 0, 2), (0, '?', '?', 2), ('?', 2, 1, 2), (3, 1, 0, 2), ('?', 2, 2, 2), (0, 3, '?', 2), (1, '?', 2, 2), (0, '?', 0, 2), (3, 1, 1, 2), (1, '?', 0, 2), ('?', '?', 3, 2), (3, 3, 2, 2), ('?', 3, '?', 2), (1, '?', 1, 2), (3, '?', '?', 2), ('?', 3, '?', 2), (1, 0, 2, 2), (2, '?', 3, 2), (1, '?', 0, 2), (1, '?', 2, 2), (0, 0, 3, 2), (1, '?', '?', 2), (2, 0, 0, 2), (2, 0, 2, 2), (2, 0, '?', 2), ('?', 3, 0, 2), ('?', 1, '?', 2), (2, 3, '?', 2), (2, 0, '?', 2), (1, 1, 1, 2), (3, 3, '?', 2), ('?', 2, 3, 2), ('?', 1, 1, 2), ('?', 2, 1, 2), ('?', 2, 0, 2), (3, '?', 0, 2), (3, 0, 0, 2), ('?', 0, 1, 2), ('?', '?', 3, 2), (1, 3, 2, 2), ('?', 0, 2, 2), (2, '?', 2, 2), (1, 0, 0, 2), (1, '?', 1, 2), ('?', 3, 0, 2), (0, 3, '?', 2), ('?', 0, '?', 2), (1, '?', '?', 2), ('?', 2, 1, 2), ('?', 3, 0, 2), (1, 3, '?', 2), (0, 1, 2, 2), (3, 2, 1, 2), (0, 2, '?', 2), (2, '?', 0, 2), (1, 1, '?', 2), (3, 0, '?', 2), (2, 1, 3, 2), (3, 0, 3, 2), (0, '?', '?', 2), (0, '?', 1, 2), (2, 2, 1, 2), (0, 3, '?', 2), (3, 1, 3, 2), (1, 2, 0, 2), (3, '?', 3, 2), (0, '?', '?', 2), (3, 3, '?', 2), (1, 3, '?', 2), (0, 3, 1, 2), (0, 0, 1, 2), (1, 0, 1, 2), (3, 0, 0, 2), (1, 0, '?', 2), (3, 3, 2, 2), (0, '?', 2, 2), (0, '?', 0, 2), ('?', 3, '?', 2), (0, 0, 3, 2), (1, '?', 3, 2), (2, '?', 3, 2), (1, 0, 1, 2), (0, '?', 0, 2), ('?', 1, 0, 2), (3, 0, '?', 2), (2, 2, 0, 2), (1, 1, 0, 2), ('?', 0, 1, 2), (2, 0, 2, 2), ('?', 1, 3, 2), (1, 1, 1, 2), (0, 1, 3, 2), (0, 2, '?', 2), (1, '?', 1, 2), (3, 1, 1, 2), (1, 0, 3, 2), (2, 2, '?', 2), (2, 0, '?', 2), (3, '?', 3, 2), (0, 3, 0, 2), (0, '?', '?', 2), (2, '?', 3, 2), (0, '?', 2, 2), (2, 2, 1, 2), ('?', 1, 1, 2), (2, 2, 0, 2), (2, '?', 1, 2), (1, 0, 0, 2), (3, '?', 0, 2), (2, 2, 2, 2), (2, 2, '?', 2), (2, 3, 2, 2), (3, '?', 2, 2), ('?', '?', 2, 2), (2, 0, 3, 2), (3, 2, 1, 2), (2, '?', 0, 2), (0, 0, 1, 2), (1, 1, 0, 2), (1, 0, 2, 2), (2, 0, 3, 2), ('?', 2, 1, 2), (2, 1, 3, 2), (2, 0, '?', 2), (0, 0, '?', 2), (2, 2, 1, 2), (3, '?', '?', 2), (3, 3, 0, 2), (2, 3, 1, 2), (1, 1, '?', 2), ('?', 3, '?', 2), (0, 3, 0, 2), ('?', 0, 1, 2), (2, '?', 0, 2), (0, 1, 0, 2), (3, 3, 1, 2), (0, 2, '?', 2), ('?', 3, 0, 2), (1, '?', 2, 2), (3, 3, '?', 2), (1, '?', 3, 2), ('?', 3, 0, 2), ('?', 3, '?', 2), (3, 0, 2, 2), (2, 2, 2, 2), ('?', '?', '?', 2), (2, 3, '?', 2), (3, 3, 1, 2), (3, '?', '?', 2), ('?', 0, 2, 2), (3, 1, '?', 2), (3, 0, 0, 2), (3, 0, 0, 2), (1, 1, 2, 2), (1, '?', 2, 2), (3, 1, 3, 2), (0, 0, '?', 2), (1, 1, '?', 2), ('?', 2, 3, 2), (3, 3, 0, 2), (3, 1, 2, 2), (2, 3, 0, 2), (3, 3, '?', 2), (3, 2, '?', 2), (3, 1, '?', 2), (2, '?', 1, 2), (0, 3, '?', 2), (3, 0, 0, 2), (0, 1, 1, 2), (2, 3, 1, 2), (1, '?', 0, 2), (2, 3, 1, 2), (3, 2, '?', 2), (1, 2, 1, 2), (0, 0, '?', 2), (0, '?', 1, 2), (2, 1, 0, 2), (1, '?', 3, 2), ('?', 2, 1, 2), (0, 1, 3, 2), (2, 0, '?', 2), ('?', 2, 0, 2), (3, 1, '?', 2), ('?', 3, 2, 2), (2, 2, 0, 2), ('?', 2, 2, 2), (1, 0, 2, 2), (0, 0, 0, 2), (2, 2, 3, 2), ('?', 2, 1, 2), (3, 3, 1, 2), (3, 1, 0, 2), (2, 2, '?', 2), (0, 1, '?', 2), (1, 1, 0, 2), ('?', '?', 3, 2), (0, '?', 3, 2), (3, 3, 2, 2), (2, 2, 3, 2), (3, 3, 1, 2), (3, 3, '?', 2), (2, 0, 1, 2), (3, 2, '?', 2), (1, 3, '?', 2), ('?', 1, 1, 2), ('?', 0, 2, 2), (1, 0, 3, 2), (2, '?', 3, 2), (3, 3, '?', 2), ('?', 0, 1, 2), (3, 0, 3, 2), (3, '?', '?', 2), (3, 0, 2, 2), (2, 2, 1, 2), (3, 0, '?', 2), (0, 1, 0, 2), (2, '?', 0, 2), (3, 3, 1, 2), (2, 0, 3, 2), (1, 2, 0, 2), ('?', 2, 0, 2), (2, 3, 2, 2), (2, 2, 1, 2), (3, 1, 3, 2), (2, '?', 1, 2), ('?', 2, '?', 2), (0, 0, 0, 2), (1, 3, '?', 2), (2, 3, 2, 2), (0, '?', '?', 2), (2, '?', 3, 2), (1, 1, 3, 2), (1, 2, 1, 2), (2, '?', 0, 2), (3, 0, 3, 2), (0, 0, 0, 2), (1, 1, 3, 2), (1, '?', 2, 2), ('?', 3, 2, 2), ('?', 1, 0, 2), (2, 0, 3, 2), (0, 3, 1, 2), (3, 3, 1, 2), ('?', 2, 1, 2), ('?', 2, 2, 2), ('?', '?', 0, 2), (2, '?', 1, 2), (3, 2, '?', 2), (3, 2, 1, 2), ('?', 2, 0, 2), ('?', 1, 1, 2), (2, 3, 1, 2), (3, 3, '?', 2), (2, 1, 1, 2), ('?', 1, 0, 2), (1, 1, 1, 2), (0, '?', 0, 2), ('?', '?', 0, 2), ('?', 2, 2, 2), (0, 0, 1, 2), (0, 3, 0, 2), ('?', '?', 0, 2), (3, 1, '?', 2), (1, 1, 2, 2), ('?', 2, 1, 2), (0, 3, '?', 2), ('?', 1, 1, 2), (3, 0, '?', 2), (3, 1, 1, 2), (1, 0, 1, 2), ('?', '?', 3, 2), ('?', 1, '?', 2), (2, '?', 2, 2), (3, 2, 1, 2), (3, 1, 2, 2), ('?', 2, 3, 2), (3, '?', 0, 2), (1, '?', 0, 2), (2, 3, 0, 2), (3, '?', '?', 2), (0, 2, '?', 2), ('?', '?', 0, 2), (2, 2, 3, 2), ('?', 1, 0, 2), (2, 0, 0, 2), (2, 0, '?', 2), (0, 3, 0, 2), (2, 3, '?', 2), ('?', 2, 0, 2), (2, 2, 3, 2), (1, 3, '?', 2), (0, 2, 0, 2), (3, 1, 1, 2), ('?', '?', 2, 2), (3, 2, 0, 2), (2, 1, 1, 2), (1, 1, 0, 2), (3, 2, 0, 2), (3, 2, '?', 2), ('?', 2, '?', 2), (0, 1, 0, 2), (1, '?', 1, 2), ('?', 1, 1, 2), (2, 0, 2, 2), ('?', 2, 1, 2), (2, 3, 1, 2), (0, 1, '?', 2), (1, 1, '?', 2), (2, 0, '?', 2), ('?', 3, 2, 2), (0, 0, 1, 2), (3, 2, 3, 2), (1, 3, 1, 2), (3, 2, 1, 2), (2, 2, 1, 2), ('?', 3, '?', 2), (2, 0, 2, 2), (2, 3, 0, 2), ('?', 1, 3, 2), (1, 0, 2, 2), ('?', 3, 0, 2), (0, 0, 1, 2), (2, 3, 1, 2), (2, 3, 2, 2), (2, 3, 0, 2), (0, 3, 1, 2), (2, 3, 2, 2), (0, 1, 0, 2), (2, 0, 2, 2), (2, 2, 3, 2), ('?', '?', 2, 2), (2, 0, 0, 2), (1, '?', 2, 2), (1, '?', '?', 2), (2, 2, '?', 2), ('?', 3, '?', 2), (2, '?', 3, 2), (2, 3, 1, 2), (0, 2, 1, 2), (0, 0, 0, 2), (2, 1, 3, 2), ('?', 1, 3, 2), (0, 0, 1, 2), ('?', 0, 1, 2), (2, '?', 2, 2), (2, 3, 3, 2), ('?', 0, '?', 2), (1, 1, '?', 2), ('?', 1, 3, 2), (0, '?', 2, 2), (3, 2, 1, 2), (0, 1, 2, 2), (0, '?', '?', 2), (2, 2, 0, 2), (2, '?', 2, 2), (2, 2, '?', 2), (3, 1, 2, 2), (1, 1, 2, 2), (1, '?', '?', 2), ('?', 2, '?', 2), (3, 2, 3, 2), (0, '?', 0, 2), (0, 2, 0, 2), ('?', 2, '?', 2), (2, 3, 0, 2), (2, 3, '?', 2), (3, 1, 2, 2), (0, 2, '?', 2), (2, 2, 0, 2), ('?', '?', 2, 2), (1, 0, 0, 2), (2, 2, 3, 2), (1, '?', 0, 2), (1, 3, 2, 2), (0, '?', 0, 2), (0, 0, 1, 2), (2, 0, 0, 2), (0, '?', 3, 2), (0, 2, '?', 2), (3, 2, 0, 2), (0, 2, 0, 2), ('?', '?', 3, 2), (2, '?', 0, 2), (0, '?', 0, 2), ('?', '?', '?', 2), (2, 3, 1, 2), (3, 1, 2, 2), (2, '?', 1, 2), (1, 0, 0, 2), (3, 2, 0, 2), (2, 0, 3, 2), (2, 0, 0, 2), ('?', 0, 1, 2), (3, 2, 3, 2), (1, 0, 0, 2), (0, 2, 0, 2), (0, 1, 3, 2), (1, 1, 0, 2), (2, 0, 1, 2), (1, 2, 0, 2), (3, 2, '?', 2), (3, 1, '?', 2), (0, 1, '?', 2), ('?', 1, '?', 2), ('?', 2, '?', 2), (2, 2, 0, 2), ('?', 1, 0, 2), (2, '?', 2, 2), (2, 2, 2, 2), (0, 0, 0, 2), (3, 0, 0, 2), ('?', 2, 3, 2), ('?', '?', 0, 2), (0, 2, '?', 2), (3, 0, 0, 2), (0, 3, '?', 2), (3, 0, 2, 2), (0, 1, '?', 2), ('?', 2, 3, 2), (3, 0, 0, 2), (3, 2, 1, 2), (0, 3, 0, 2), (2, 2, 2, 2), ('?', 0, '?', 2), (0, 2, 0, 2), (3, 1, 3, 2), (1, 0, 1, 2), ('?', 0, '?', 2), (0, 1, 0, 2), (1, 0, '?', 2), (2, 3, 3, 2), (1, 1, '?', 2), (3, 2, 0, 2), (0, 0, '?', 2), ('?', 2, '?', 2), (0, 3, 1, 2), ('?', 3, '?', 2), ('?', 1, 1, 2), (2, '?', 1, 2), (0, 0, 0, 2), (2, 2, '?', 2), (2, 3, 0, 2), ('?', '?', 3, 2), (1, 0, 0, 2), (0, 0, '?', 2), (3, '?', 3, 2), (2, 3, 3, 2), (2, 3, 2, 2), (1, 1, 3, 2), ('?', 1, 2, 2), (1, 0, 3, 2), (1, 0, '?', 2), (3, 1, '?', 2), (0, 3, 1, 2), (0, '?', 0, 2), (3, 1, '?', 2), ('?', 2, 0, 2), (1, '?', 1, 2), (3, 1, 3, 2), (0, 1, 0, 2), (0, 2, 0, 2), (2, '?', 2, 2)]"
"(5, 5, 5, 7, 0)","[('?', 0, 2, 2), (3, 0, 2, 2), (3, 0, 2, 2)]"
"(5, 5, 5, 10, 0)","[(0, '?', 3, 2), (0, 1, 3, 2), (0, '?', 3, 2), (0, 1, 3, 2), (0, 1, 3, 2), (2, 3, 3, 2), (0, 3, 3, 2), (0, 0, 3, 2)]"
"(5, 5, 5, 15, 0)","[(0, 2, 1, 2), (0, 3, 1, 2), (2, 2, 1, 2), (0, '?', 1, 2), (0, 2, 1, 2)]"
"(5, 5, 7, 5, 0)","[('?', '?', 2, 2), ('?', 1, 2, 2)]"
