message,concepts
"(2, 9, 12, 12, 0)","[(1, 3, 1, 0)]"
"(2, 10, 4, 10, 0)","[(0, 1, 1, 1)]"
"(2, 10, 5, 5, 0)","[(0, 3, 0, 3), (0, 3, 3, 1), (0, 3, 3, 1)]"
"(2, 10, 10, 4, 0)","[(0, 1, 1, 0), (0, 1, 1, 1), (0, '?', 1, '?')]"
"(2, 10, 10, 5, 0)","[(0, 3, 3, 1), (0, 3, 3, 1), (0, 3, 3, 1), (0, 3, 3, 2)]"
"(2, 10, 10, 10, 0)","[(0, '?', 1, 2), (0, 3, 3, 0), (0, 0, 0, '?'), (0, '?', 1, 2), (0, 1, 3, 2), (0, 1, '?', 1), (0, 1, 3, '?'), (0, 1, 0, 3), (0, 0, 0, '?'), (0, 0, 0, '?'), (0, 1, 0, 0), (0, 1, 3, 3), (0, 1, '?', 3), (0, 1, '?', 0), (0, 0, 3, 0), (0, '?', 3, 0), (0, 0, 0, '?'), (0, 0, 0, '?'), (0, 1, 1, 0), (0, 1, '?', 1), (0, '?', 3, 3), (0, 1, '?', '?'), (0, '?', '?', 3), (0, 0, '?', '?'), (0, 0, 3, 0), (0, 1, 3, 3), (0, 0, 1, 2), (0, 1, '?', '?'), (0, 1, 3, 3), (0, '?', 3, '?'), (0, 0, 0, '?'), (0, 3, 1, 3), (0, 1, 0, 3), (0, 1, 3, 2), (0, 0, 0, 0), (0, '?', 1, 2), (0, 0, 0, '?'), (0, 1, 0, 2), (0, 1, 3, '?'), (0, 1, 3, 0), (0, 1, '?', '?'), (0, '?', 0, 1), (0, 1, 3, 0), (0, 1, '?', 2), (0, 1, 0, '?'), (0, 0, 3, 0), (0, 0, 0, 3), (0, '?', '?', 3), (0, 1, '?', 3), (0, 0, 0, 3), (0, 1, 3, 3), (0, 1, 0, 3), (0, '?', 3, 1), (0, 1, 3, '?'), (0, 0, 0, 0), (0, 1, 3, 3), (0, 1, 0, 3), (0, '?', 0, 0), (0, '?', 3, 2), (0, 1, 3, 2), (0, 1, 0, 2), (0, 0, 1, 1), (0, 1, 0, '?'), (0, 0, 0, '?'), (0, '?', 0, 1), (0, 1, '?', 3), (0, 1, 0, 2), (0, 0, 0, 3), (0, 1, 0, 1), (0, 1, 1, 2), (0, 0, 1, 0), (0, 3, 3, 0), (0, 0, 1, 0), (0, 1, 3, 3), (0, '?', 3, 1), (0, 3, 3, 0), (0, '?', 0, '?'), (0, 0, '?', '?'), (0, 1, '?', 3), (0, 1, '?', 0), (0, 0, 1, 1), (0, '?', 1, 2), (0, 0, 0, 3), (0, 1, 3, 2), (0, 1, 0, '?'), (0, '?', 1, 1), (0, 1, 3, 2), (0, 1, 3, '?'), (0, 1, 0, '?'), (0, 1, 0, 2), (0, 1, 0, '?'), (0, 3, 1, 3), (0, 0, 1, 0), (0, 0, 1, 0), (0, 1, 0, 2), (0, 3, 1, '?'), (0, 1, '?', 2), (0, '?', 3, 1), (0, 0, 0, 3), (0, '?', 3, 3), (0, 1, 0, '?'), (0, '?', '?', '?'), (0, 1, 3, 3), (0, 0, 1, 1), (0, 0, 1, 2), (0, 1, 3, '?'), (0, 1, 0, 3), (0, 1, 3, 0), (0, 1, '?', 3), (0, '?', 3, 3), (0, 1, 1, '?'), (0, '?', 3, 3), (0, 0, '?', 3), (0, 1, 3, '?'), (0, '?', 1, '?'), (0, '?', 1, '?'), (0, 1, 3, 2), (0, '?', '?', '?'), (0, 0, 1, 0), (0, 1, 3, 3), (0, 1, 0, 2), (0, 1, 3, 0), (0, 0, '?', 1), (0, 0, 0, 0), (0, 1, '?', 1), (0, 1, 0, '?'), (0, '?', 3, 3), (0, 1, 3, 2), (0, '?', 3, 1), (0, '?', 3, '?'), (0, 3, 1, 3), (0, 1, '?', 3), (0, 1, '?', 1), (0, '?', 0, 1), (0, '?', 3, 3), (0, 0, 3, 2), (0, 1, 3, 2), (0, 0, 1, 0), (0, 0, 0, 3), (0, 0, '?', '?'), (0, 0, 1, 1), (0, 0, 3, 0), (0, 3, 3, 0), (0, 0, 1, 2), (0, '?', 3, 2), (0, '?', 0, 1), (0, 1, '?', '?'), (0, 1, 0, 1), (0, '?', '?', 3), (0, '?', 3, 2), (0, 1, 0, 2), (0, '?', 3, 1), (0, '?', 3, 2), (0, 1, 0, 1), (0, '?', 3, '?'), (0, 0, 1, 2)]"
"(2, 10, 12, 12, 0)","[(0, '?', 1, 1)]"
"(2, 11, 1, 4, 0)","[('?', 0, '?', '?'), (0, 0, 1, 3), ('?', 0, '?', 1), ('?', 0, 1, 0), ('?', 0, '?', '?'), ('?', 0, 0, 2), (0, 0, 1, 3), ('?', 0, 1, 3), ('?', 0, 1, '?'), (1, 0, 0, 2), ('?', 0, 1, 0), ('?', 0, 1, 0), ('?', 0, 1, 3), ('?', 0, '?', '?'), ('?', 0, '?', 1), ('?', 0, 0, 2), ('?', 0, 0, '?'), ('?', 0, '?', '?'), ('?', 0, 1, 3), ('?', 0, 0, 2), ('?', 0, 1, 3), ('?', 0, '?', 1), ('?', 0, 1, 3), ('?', 0, 0, '?'), ('?', 0, '?', 2), ('?', 0, 0, 1), ('?', 0, 0, 1), ('?', 0, '?', 2), ('?', 0, 1, '?'), ('?', 0, 1, '?'), ('?', 0, '?', 2), ('?', 0, '?', '?'), ('?', 0, '?', 1), ('?', 0, 1, 0), ('?', 0, '?', 1), ('?', 0, 0, '?'), ('?', 0, 0, 3), ('?', 0, 0, 1), ('?', 0, '?', 1), ('?', 0, 1, '?'), ('?', 0, '?', 2), ('?', 0, '?', 2), ('?', 0, 1, 3), ('?', 0, '?', 2), ('?', 0, '?', 2), ('?', 0, '?', 2), ('?', 0, '?', '?'), ('?', 0, '?', '?'), ('?', 0, 0, 2), ('?', 0, 1, 1)]"
"(2, 11, 1, 8, 0)","[('?', 0, '?', 1), ('?', 0, 3, 0)]"
"(2, 11, 1, 12, 0)","[('?', 0, 1, 1), ('?', 0, 1, 0), ('?', 0, 1, 0), ('?', 0, 1, '?'), ('?', 0, 1, '?'), ('?', 0, 1, 0), ('?', 0, 1, '?'), ('?', 0, 1, '?')]"
"(2, 11, 1, 14, 0)","[('?', 0, 3, '?'), ('?', 0, 3, '?'), ('?', 0, 3, '?'), ('?', 0, 3, 0), ('?', 0, 3, 0), ('?', 0, 3, '?'), ('?', 0, 3, '?'), ('?', 0, 3, '?'), ('?', 0, 3, 0), ('?', 0, 3, '?')]"
"(2, 11, 7, 14, 0)","[('?', 0, 3, 0), ('?', 0, 3, 0), ('?', 0, 3, 0)]"
"(2, 11, 8, 8, 0)","[(2, 0, 1, 3), (2, 0, 3, 2), (2, 0, 3, 2), (2, 0, 1, 3)]"
"(2, 11, 8, 14, 0)","[('?', 0, 3, 0)]"
"(2, 11, 10, 4, 0)","[(0, 0, 1, 3), (0, 0, 1, 3)]"
"(2, 11, 10, 10, 0)","[(0, 0, 1, 2), (0, 0, 1, 0), (0, 0, 3, 0), (0, 0, 1, 3), (0, 0, 1, 3), (0, 0, '?', 1), (0, 0, '?', 1), (0, 0, '?', 1), (0, 0, '?', 3), (0, 0, 1, 1), (0, 0, 1, 2), (0, 0, 3, 1), (0, 0, '?', 3), (0, 0, 3, 2), (0, 0, '?', '?'), (0, 0, 3, '?'), (0, 0, 3, 1), (0, 0, 3, 1), (0, 0, '?', 3), (0, 0, 3, '?'), (0, 0, '?', 1), (0, 0, '?', 1), (0, 0, '?', '?'), (0, 0, 3, 2), (0, 0, '?', '?'), (0, 0, '?', 1), (0, 0, 1, 3), (0, 0, 3, 2), (0, 0, 3, 0), (0, 0, 1, 2), (0, 0, '?', '?'), (0, 0, '?', 3), (0, 0, 3, 0), (0, 0, 1, 3), (0, 0, 3, 1), (0, 0, '?', 3), (0, 0, '?', 1), (0, 0, 3, '?'), (0, 0, 3, 1), (0, 0, 1, 3), (0, 0, 1, 2), (0, 0, 3, '?'), (0, 0, 1, 1), (0, 0, 3, 1), (0, 0, 3, '?'), (0, 0, 3, '?'), (0, 0, 3, 2), (0, 0, 3, 0)]"
"(2, 11, 11, 8, 0)","[('?', 0, 2, 3), ('?', 0, 2, 3)]"
"(2, 11, 11, 10, 0)","[(0, 0, 2, 2)]"
"(2, 11, 11, 14, 0)","[('?', 0, 3, 0)]"
"(2, 11, 12, 12, 0)","[('?', 0, 1, 1), ('?', 0, 1, 1), ('?', 0, 1, 1), ('?', 0, 1, 0), ('?', 0, 1, 1), ('?', 0, 1, 3), ('?', 0, 1, 1), ('?', 0, 1, 1), ('?', 0, 1, 1)]"
"(2, 11, 15, 15, 0)","[(3, 0, 3, 3), (3, 0, '?', 1), (3, 0, '?', 3), (3, 0, 3, 3)]"
"(2, 12, 12, 12, 0)","[('?', '?', 1, 2), ('?', 3, 1, 1), ('?', 3, 1, 1), ('?', 1, 1, 1), ('?', 3, 1, 1), ('?', '?', 1, 2), ('?', 3, 1, 1), ('?', 1, 1, 3), ('?', 1, 1, 1), ('?', '?', 1, 0), ('?', '?', 1, 2), ('?', 3, 1, 1), ('?', 1, 1, 0)]"
"(2, 14, 4, 4, 0)","[('?', '?', '?', 2), ('?', '?', '?', 3), ('?', '?', '?', 2), ('?', '?', '?', 3), ('?', '?', '?', 3), ('?', '?', '?', 3), ('?', '?', '?', 3), ('?', '?', '?', 2), ('?', '?', '?', 2), ('?', '?', '?', 2), ('?', '?', '?', 2), ('?', '?', '?', 2)]"
"(2, 14, 4, 12, 0)","[('?', 1, 1, 3)]"
"(2, 14, 5, 5, 0)","[('?', 3, 3, 0), ('?', 3, 3, 2), ('?', 3, 3, 2), ('?', 3, 3, 3)]"
"(2, 14, 7, 7, 0)","[(1, 1, 3, 0), ('?', '?', 3, 0), ('?', '?', 3, 0), (1, 1, 3, 0), ('?', '?', 3, 0)]"
"(2, 14, 7, 14, 0)","[('?', '?', 3, 0), ('?', '?', 3, 0), ('?', 1, 3, '?'), ('?', '?', 3, 0), ('?', '?', 3, 0)]"
"(2, 14, 8, 8, 0)","[(2, '?', 3, 3), (2, '?', 3, 3)]"
"(2, 14, 12, 12, 0)","[('?', 3, 1, 0), ('?', 3, 1, 3), ('?', '?', 1, 2), ('?', 3, 1, 3), (1, 1, 1, 0), ('?', 3, 1, 0), ('?', '?', 1, '?'), ('?', '?', 1, 2), (1, 1, 1, 0), ('?', 3, 1, 0), ('?', '?', 1, 2), ('?', '?', 1, 0), ('?', 3, 1, '?'), (1, '?', 1, 0), ('?', '?', 1, 0), ('?', '?', 1, '?'), ('?', '?', 1, '?'), (1, 1, 1, 0), ('?', 3, 1, '?'), ('?', '?', 1, 0), ('?', '?', 1, 0), ('?', '?', 1, 2), ('?', 3, 1, 0), (1, 1, 1, 0), ('?', 3, 1, '?'), ('?', 3, 1, 0), (1, 1, 1, 0), ('?', 3, 1, 0), (1, 1, 1, 0), ('?', 3, 1, '?'), ('?', '?', 1, '?'), (1, 3, 1, 0), ('?', 3, 1, '?'), ('?', '?', 1, 0), ('?', 3, 1, '?'), ('?', 3, 1, 0), ('?', 3, 1, 0), ('?', '?', 1, '?'), ('?', '?', 1, 2), ('?', 3, 1, 3), ('?', '?', 1, '?'), ('?', 3, 1, 1), ('?', '?', 1, 2)]"
"(2, 14, 14, 7, 0)","[('?', '?', 3, '?'), ('?', '?', 3, 0), ('?', 1, 3, '?')]"
"(2, 14, 14, 14, 0)","[('?', '?', 3, 1), ('?', '?', 3, 2), ('?', '?', 3, 2), ('?', 1, 3, '?'), ('?', '?', 3, 3), ('?', '?', 3, 2), ('?', 1, 3, '?'), ('?', '?', 3, 2), ('?', '?', 3, '?'), ('?', 1, 3, 1), ('?', 1, 3, 3), ('?', 1, 3, '?'), ('?', '?', 3, 3), ('?', '?', 3, 1), ('?', 1, 3, 3), ('?', 1, 3, 3), ('?', 1, 3, 1), ('?', '?', 3, 2), ('?', 1, 3, 1), ('?', '?', 3, 2), ('?', 1, 3, 1), ('?', '?', 3, 3), ('?', 1, 3, 1), ('?', '?', 3, 1), ('?', '?', 3, 1), ('?', 1, 3, 1), ('?', 1, 3, '?'), ('?', '?', 3, 1), ('?', '?', 3, '?'), ('?', '?', 3, 3), ('?', '?', 3, '?'), ('?', 1, 3, '?'), ('?', 1, 3, 3), ('?', 1, 3, 3), ('?', '?', 3, 1), ('?', '?', 3, '?'), ('?', '?', 3, '?'), ('?', '?', 3, 3), ('?', 1, 3, 1), ('?', '?', 3, 1), ('?', 1, 3, 1), ('?', 1, 3, 1), ('?', '?', 3, 1), ('?', 1, 3, '?'), ('?', 1, 3, 3), ('?', '?', 3, 3), ('?', '?', 3, 2), ('?', '?', 3, 3)]"
"(2, 15, 15, 15, 0)","[(3, 0, '?', 3), (3, 0, '?', 1), (3, 1, '?', 1), (3, 0, '?', 0), (3, 0, 1, 0), (3, 0, '?', '?'), (3, 3, 3, '?'), (3, 0, 2, 3), (3, 0, '?', 3), (3, 0, 3, 0), (3, '?', 3, 1), (3, 0, 1, 3), (3, 1, 0, 3), (3, 1, 3, '?'), (3, 1, 0, 2), (3, '?', 1, 0), (3, 1, 3, 0), (3, 0, 3, 0), (3, '?', 1, 0), (3, 0, 0, 2), (3, 1, 3, 0), (3, '?', 3, 1), (3, 0, 1, 2), (3, 0, 2, 3), (3, 0, '?', 3), (3, 0, '?', 1), (3, 3, 0, 2), (3, 0, 0, 2), (3, 0, '?', 1), (3, 0, '?', 1), (3, 0, 1, 3), (3, 0, 3, 3), (3, 0, 0, 0), (3, 0, '?', 1), (3, 0, 3, 3), (3, 0, 1, 2), (3, 0, 3, 3), (3, 0, 3, 3), (3, 0, '?', '?'), (3, 0, '?', 0), (3, 0, 3, 0), (3, 0, 3, 3), (3, 0, '?', 2), (3, 0, 2, 3), (3, 0, 0, 1), (3, 0, 0, 3), (3, 0, 2, 3), (3, 0, '?', 1), (3, 0, 3, 3), (3, 3, 3, 0), (3, 0, 3, 0), (3, 3, 3, 3), (3, 0, 2, 2), (3, 0, 1, '?'), (3, 0, 2, 2), (3, 0, '?', 0), (3, 0, 0, 2), (3, 0, 3, 0), (3, 0, '?', 1), (3, 1, 0, 3), (3, 0, 0, 1), (3, 1, 3, '?'), (3, 0, 1, '?'), (3, 3, 0, 3), (3, 3, 3, 2), (3, 3, 3, 3), (3, 1, 0, 3), (3, 3, 0, 3), (3, 3, 1, 3), (3, 0, 0, '?'), (3, 0, '?', 2), (3, 0, '?', 2), (3, 0, '?', 1), (3, 0, 2, 2), (3, 1, 3, 0), (3, 0, '?', 3), (3, 1, 0, 2), (3, 0, 1, 3), (3, 0, '?', 3), (3, 0, 0, 0), (3, 0, '?', 1), (3, 0, 1, 3), (3, 0, 0, 3), (3, 0, 1, 3)]"
"(4, 4, 4, 4, 0)","[('?', '?', '?', 1), ('?', '?', '?', 1), ('?', '?', '?', 1), ('?', '?', '?', 1), ('?', '?', '?', 1), ('?', '?', '?', 1)]"
"(5, 5, 5, 5, 0)","[(2, 3, 0, '?'), ('?', 3, '?', 2), (2, 3, '?', 2), (2, 3, '?', '?'), ('?', 3, 0, 1), ('?', 3, '?', '?'), ('?', 3, 0, '?'), ('?', 3, '?', 1), ('?', 3, 0, 1), ('?', 3, 3, 1), (2, 3, 3, 1), (2, 3, '?', 0), ('?', 3, 3, 1), ('?', 3, '?', 2), ('?', 3, 0, 3), (2, 3, '?', '?'), ('?', 3, 0, '?'), ('?', 3, 0, 1), ('?', 3, '?', 1), ('?', 3, '?', 1), ('?', 3, '?', '?'), ('?', 3, '?', 0), ('?', 3, '?', 3), ('?', 3, 3, '?'), (2, 3, '?', '?'), ('?', 3, 3, 1), (2, 3, '?', 3), ('?', 3, 2, 3), ('?', 3, '?', 1), ('?', 3, 0, 1), ('?', 3, 2, 3), (2, 3, 3, '?'), ('?', 3, '?', 2), ('?', 3, '?', '?'), ('?', 3, '?', '?'), ('?', 3, 0, '?'), (2, 3, '?', 3), ('?', 3, '?', 2), ('?', 3, 0, 1), (2, 3, 3, '?'), ('?', 3, '?', 0), (2, 3, 3, 1), ('?', 3, '?', '?'), ('?', 3, '?', 1), ('?', 3, '?', 0), (2, 3, 3, '?'), (2, 3, 3, 1), (2, 3, 3, 1), ('?', 3, '?', 1), ('?', 3, 0, '?'), (2, 3, '?', 2), (2, 3, 3, 1), ('?', 3, 0, '?'), (2, 3, '?', 3), ('?', 3, '?', '?'), ('?', 3, '?', 1), ('?', 3, '?', '?'), ('?', 3, 0, 1), ('?', 3, 0, '?')]"
"(5, 5, 5, 15, 0)","[(3, 3, '?', 0)]"
"(5, 15, 15, 15, 0)","[(3, 3, 0, 0)]"
"(7, 5, 5, 5, 0)","[('?', 3, 0, 3), (2, 3, '?', 0), ('?', 3, 0, 3), (2, 3, '?', 0), (2, 3, 0, 3), (2, 3, 0, 0), ('?', 3, 0, 0), ('?', 3, 0, 3), (2, 3, '?', 0), (2, 3, 0, 0), ('?', 3, '?', 0), ('?', 3, '?', 0), ('?', 3, 0, 0), ('?', 3, 0, 3), ('?', 3, '?', 0), ('?', 3, 0, 3), ('?', 3, 0, 3), (2, 3, 0, 0), ('?', 3, 0, '?'), ('?', 3, '?', 0), (2, 3, '?', 0), (2, 3, 3, '?'), (2, 3, '?', 0), (2, 3, '?', 0), (2, 3, '?', 0), ('?', 3, 0, '?'), ('?', 3, 0, 0)]"
"(7, 7, 1, 4, 0)","[('?', '?', 0, '?'), ('?', '?', 0, '?'), ('?', '?', 0, 1), ('?', '?', 0, 1), ('?', 1, 0, 2), ('?', '?', 0, 0), ('?', '?', 0, '?')]"
"(7, 7, 5, 5, 0)","[('?', 3, 0, 0), ('?', 3, 0, 0), ('?', 3, 0, 0), ('?', 3, 0, 0), (2, 3, 0, 0)]"
"(7, 7, 7, 7, 0)","[('?', '?', '?', 0), ('?', '?', '?', 0), (1, 1, 0, 0), ('?', '?', '?', 0), ('?', 1, 0, 0), ('?', 1, 0, 0), ('?', 1, '?', 0), ('?', '?', 0, 0), ('?', '?', 0, 0), ('?', 1, 0, 0), ('?', 1, 0, 0), ('?', 1, '?', 0), (1, 1, 0, 0), ('?', 1, 0, 0), (1, 1, 0, 0), (1, 1, 0, 0), ('?', '?', 0, 0), ('?', '?', '?', 0), (1, 1, 0, 0), (1, '?', 0, 0), ('?', '?', 0, 0), ('?', '?', 0, 0), (1, 1, 0, 0), ('?', '?', '?', 0), ('?', '?', '?', 0), ('?', 1, '?', 0), ('?', '?', 0, 0)]"
"(7, 7, 7, 14, 0)","[('?', '?', '?', 0)]"
"(7, 7, 8, 7, 0)","[('?', '?', 0, 0)]"
"(7, 7, 8, 8, 0)","[(2, '?', 0, 0)]"
"(7, 7, 15, 15, 0)","[(3, 1, 0, 2)]"
"(7, 8, 5, 5, 0)","[(2, 3, 3, 0), (2, 3, 0, 0), (2, 3, 3, 0), (2, 3, 0, 0), (2, 3, 0, 0)]"
"(7, 8, 7, 8, 0)","[(2, 1, '?', 0), (2, 1, 0, 0)]"
"(7, 8, 8, 5, 0)","[(2, 3, 3, 0)]"
"(7, 8, 8, 7, 0)","[(2, 1, 0, 0), (2, 2, 0, 0), (2, 2, 0, 0)]"
"(7, 8, 8, 8, 0)","[(2, '?', 0, 0), (2, '?', 0, 0), (2, '?', '?', 0), (2, 1, 0, 1), (2, 1, 0, 2), (2, 0, 3, 0), (2, 1, 0, 0), (2, 0, 0, 0), (2, '?', 0, 0), (2, 1, 0, '?'), (2, 1, 0, 1), (2, 1, 0, 0), (2, '?', 0, 0)]"
"(7, 9, 7, 7, 0)","[(1, '?', 0, 0), (1, 1, 3, 0)]"
"(7, 14, 5, 5, 0)","[(2, 3, 3, 0)]"
"(7, 15, 15, 15, 0)","[(3, 1, 0, 1), (3, 2, 0, 0), (3, 1, 0, 0), (3, '?', 0, 0), (3, 1, 0, 0), (3, 1, 0, 1), (3, 1, 0, 2), (3, 1, 0, 0), (3, 1, 0, 0), (3, 1, 0, 0)]"
"(8, 4, 8, 12, 0)","[(2, 1, 1, 1)]"
